"lambda_74","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_75","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_76","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_77","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_78","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_79","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_80","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_81","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_82","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_83","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
